Lyrics,label
아침에 일어나 너에게 짧은 인사를 보낸다 아무리 멀리 떨어져 있어도 나는 널 생각하고 있어 늦은 밤 졸린 눈 비비며 너에게 편지를 쓸게 반가운 사진 속 그 표정만큼 아름다운 나날들이기를 찬 바람이 불어와 어깨가 움추러들 때에도 너를 떠올린다면 씩씩한 표정 할수있어 알고있니 넌 나의 두근대는 맘은 아직까지 여기에 언제까지나 좋아한단 말은 나를 웃음짓게 해 때로는 지쳐 울어도 우 우 우 우 눈을 감으니 꼭 곁에 있는것 같아쨘 하고 나타날게생각치 못한 어느 날우연히 문득 뒤돌아 봤을 때그때 꼭 내가 서 있을게꼭 하고 껴안을게 가장 반가운 얼굴로눈물이 왈칵 쏟아진다해도나는 환하게 웃을거야혹시 오늘 너에게서러운 일이 생긴다면오래 전 그 날처럼 달려가꼭 안아주고파아름답게 빛나길알고있니 넌 나의 두근대는 맘은 아직까지 여기에언제까지나 좋아한단 말은 나를 웃음짓게 해 때로는 지쳐 울어도 눈을 감으니 꼭 곁에 있는것 같아 기억해줘 넌 나의 보고싶은 사람 이만 줄일게 안녕번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나는 여전히 너를 사랑하고 있다 나의 번호 나의 번호,0
라라랄라 라라랄라 워어 워어 너가 맛있었다고 했던 살구빛 샐러드 맛있어서 또 먹고 싶어 너가 좋아했던 것들을 나에게 자그마한 행복들 달력 안 기념일들로 채워지네 채워지네 나나나나나나 너가 좋아했던 살구빛 샐러드 그 날은 샐러드 기념일 우후나나나나나 너가 좋아하던 멜로디언 소리 그 날은 멜로디 기념일 우 라라라나나나 너가 예뻤었다고 했던 조그만 고양이 귀여워서 또 보고 싶어 너가 좋아했던 것들을 나에게 자그마한 고양이들 방에 한가득하게 채워지네 채워지네 나나나나나나 너가 좋아했던 살구빛 샐러드 그 날은 샐러드 기념일 우후 나나나나 너가 좋아하던 멜로디언 소리 그 날은 멜로디 기념일 우우 라라라나나나 너가 좋아했던 살구빛 샐러드 그 날은 샐러드 기념일 우후 나나나나 너가 좋아하던 멜로디언 소리 그 날은 멜로디 기념일 우우 라라라나나나번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나의 유일한 번호 나는 여전히 너를 사랑하고 있다 나의 번호 나의 번호,0
"자꾸 마주치는 네 눈빛에 왠지 어색해 대체 왜 이래고개를 숙여봐도너의 발끝에 맘이 설레또 두근대 두근대 두근대네 발이 조금씩 내게로 천천히한 걸음 걸음 가까워지잖아숨길 수 없어진 내 맘은커져만 가는데 살며시 고개 들어 너를 보면두 볼에 살짝 입 맞춰줘 혼자서 아주 오래 바라왔던동화 같은 그런 순간이 오늘은 꼭 생기길 기도해 볼래한 발 두 발 뛰는 내 맘발끝이 닿을 것 같아나 어떡해야 해머릿속이 새하얗게 돼괜시리 장난스레한 발 물러서 멈춰 서면넌 다가와 다가와 다가와점점 더 커지는 심장의 발걸음어쩌면 네게 들릴 것만 같아한 발 더 가까이 너에게먼저 다가갈까 살며시 고개 들어 너를 보면두 볼에 살짝 입 맞춰줘 혼자서 아주 오래 바라왔던동화 같은 그런 순간이 오늘은 꼭 생기길 기도해 볼래 망설이지 말아줘 갑자기 고개 숙여 나를 향해두 볼에 살짝 입 맞춘 너놀라서 고개 들어 너를 보면아무 말 없이 안아줄래 네 품에 포근하게어쩐지 맘이 자꾸 간지러워한 쪽 발이 하늘로 날아 내 마음도 따라서 오를 것 같아수줍게 간직했던 내 가슴 속 비밀오늘은 이뤄지길 기도해 볼래그래, 그래.",0
"어깨동무까진 괜찮아그치만 손 잡는 건 조금 위험해잘 자란 메세진 괜찮아그래도 자냐는 메세진 안 돼심심할 때 연락해커피 한 잔은 늦은 시간 술 한 잔은 안 돼가끔 전화는 영상통화는 아무래도 어색해서 못해우리들 사이엔우리 둘만 모르게그어진 선 같은 게 있나 봐친구라 하기엔더 가까운 것 같은데우린 그 선 위에 서 있나 봐넘어와 넘어와 어색해지면 어쩌지뻘쭘해지면 어쩌지넘어와 넘어와 눈 딱 감고 더 다가가 볼까살짝 기대는 어깨거기까지는 사실 지금도 난 좋은데더 다가와도 멀어질까 걱정돼아직 준비 안 된 것 같애우리들 사이엔우리 둘만 모르게그어진 선 같은 게 있나 봐친구라 하기엔더 가까운 것 같은데우린 그 선 위에 서 있나 봐우리들 사이엔우리 둘만 모르게그어진 그어진 선 같은 게 있나 봐친구라 하기엔더 가까운 것 같은데우린 그 선 위에 서 있나 봐넘어와 넘어와 어색해지면 어쩌지뻘쭘해지면 어쩌지넘어와 넘어와 눈 딱 감고 더 다가가 볼까아가야, 어서 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라, 와라",0
"햇살이 가득그댈 향한 가벼운 발걸음콧노래 부르며쇼윈도에 비친내 모습을 한번 점검해시간은 충분해오늘 그대와어떤 얘기를 나눌까어딜 가볼까저기에 그녀가 보이네요오늘은 정말너무 기분 좋은 날미소가 가득나도 모르게 웃음이 나그녈 생각하면지금 내 모습그녀 맘에 들지 않을까자꾸 신경 쓰여오늘 그대와팔짱을 끼면 어떨까손잡아볼까저기에 그녀가 보이네요오늘은 정말 너무 기분 좋은 날하늘 위를 날으는기분이 이런 걸까 오그댄 너무 새콤달콤내 마음은 두근두근기분이 좋아분홍빛 장미를 닮은아름다운 그녀의 모습오늘은 어떨까상상만으로 터져버릴 듯한이 기분어쩌면 좋아오늘 그대와어떤 얘기를 나눌까어딜 가볼까저기에 그녀가 보이네요나를 향해 손을 흔드네요눈 앞에 그녀가 보이네요오늘은 정말너무 기분 좋은 날알았어, 됐어, 고마워, 여자애, 여자애, 여자애, 여자애, 여자애, 여자애, 여자애",0
세상에서 가장 행복한 말그래서 더욱 듣고픈 말고마운 말 날 살리는 말사랑해 그댈 정말쑥스러워 평생 못하는 말그래서 더욱 하고픈 말미안한 말 눈물 나는 말사랑해 그댈 사랑해마음은 굴뚝인데이 핑계 저 핑계로 미뤄뒀지그렇지만 나는 말야그러니까 나는 말야내 진심은 말야너를 사랑해 사랑해 사랑해나에겐 누구보다 소중한 사람언제나 내 곁에 있어서자꾸 깜빡 잊고 살지만사랑해 사랑해 사랑해나 지금 눈물나게 고마운 사람언제나 그렇게 있어줘그대 때문에기쁜 내 맘을 알아줘멋쩍어서 내내 감추는 맘그래서 지금 열고픈 맘든든한 맘 참 따뜻한 맘사랑해 그댈 사랑해마음은 안 그런데자꾸 툴툴거리고 짜증냈지그렇지만 나는 말야그러니까 나는 말야내 진심은 말야너를 사랑해 사랑해 사랑해나에겐 누구보다 소중한 사람언제나 내 곁에 있어서자꾸 깜빡 잊고 살지만사랑해 사랑해 사랑해나 지금 눈물나게 고마운 사람언제나 그렇게 있어줘그대 때문에기쁜 내 맘을 알아줘이것저것 재지 않아도별다른 이유 찾지 않아도날 믿어줄 날 감싸줄 날 지켜줄힘이 돼 줄 나의 좋은 사람들그댈 사랑해 사랑해 사랑해너를 사랑해 사랑해 사랑해이 세상 누구보다 소중한 사람언제나 내 곁에 있어서자꾸 깜빡 잊고 살지만사랑해 사랑해 사랑해나 지금 눈물나게 고마운 사람언제나 그렇게 있어줘그대 때문에기쁜 내 맘을 알아줘너를 사랑해 ,0
"사랑 그게 뭔지 아직도 궁금해 생각할수록 답이 멀어져만가는 것 같아잘 모르겠어돌고 도는 쳇바퀴에맞춰지는 그걸 원하는 건 아닐 듯 말이야왔다 가는 그런 인연스쳐 가는 많은 우연아직 난 기다리고 있어 마음은 널 향한 머리는 날 향한 깜빡이는 신호가 날 서두르게 하지만또 스쳐가는 인연인가 봐 좋은 예감보다 앞서버린 희망 똑같은 실수 어김없이 반복해또 내 안에 켜져 버린 돌고 도는 쳇바퀴에지쳐가는 그걸 원하는 건 아닐 듯 말이야왔다가는 그런 인연스쳐가는 많은 우연아직 난 기다리고 있어 마음은 널 향한 머리는 날 향한 깜빡이는 신호가 날 서두르게 하지만또 스쳐가는 인연인가 봐 마음은 널 향한 머리는 날 향한 깜빡이는 신호가 날 서두르게 하지만또 스쳐가는 인연인가 봐 아기 사랑은 그렇게 좋았던 적이 없어 날 안아줄 수 있을지 의심스러워 오 아기 사랑은 날 안아줄 수 있는지 그리고 내 것인지 의심스러워 날 안아줄 수 없어 그리고 밤은 괜찮을 거야 난 기다릴 수 없어 왜냐하면 널 사랑할 때마다 내 삶을 안팎으로들락날락하는 아기네가 날 정말 사랑한다면 말해줘 내 삶의 안팎이야들락날락 자기야 자기야사랑은 한번도 그렇게 좋았던 적이 없었어 Oh baby 사랑은 내 것인지 의심스러워 Oh baby 사랑은 네가 나를 안아주는 것처럼 그렇게 좋았던 적이 없어 그리고 난 네가 날 안아주는 것처럼 의심스러워 그리고 밤은 괜찮을 거야 난 기다릴 수 없어 왜냐하면 널 사랑할 때마다 내 삶의 모든 것을 원해들락날락하는 아기네가 정말 사랑하는지 말해줘 내 삶을 들락날락하게 해줘 Baby Love 기분이 이렇게 좋았던 적은 없었어 Baby사랑은 그렇게 좋았던 적이 없었다. 그리고 나는 그것이 내 것인지 의심스럽다. 당신이 나를 안아주는 것처럼 나는 결코 기분이 좋지 않았다. 오 베이비 사랑은 결코 그렇게 좋지 않았다. 당신이 나를 안아주는 것처럼 나는 밤이 될 것이다. 나는 기다릴 수 없다. 왜냐하면 나는 당신을 사랑하기 때문이다들락날락하는 아기네가 날 정말 사랑한다면 말해줘 내 인생에 들락날락해 날 미치게 해 자기야사랑은 결코 그렇게 기분이 좋았던 적이 없었다. 그렇게 기분이 좋았던 적이 없었다. 그렇게 기분이 좋았던 적이 없었다. 그렇게 기분이 좋았던 적이 없었다. 좋아, 괜찮아",0
 널 바래다 주는 길 내내내가 변했다고 말하지널 생각하지 않는다고너는 투덜대지언제나넌 사랑이 설레임이니내겐 사랑은 익숙함야너를 떠올리는 그 시간을따로 두진 않아늘 널 생각해 그래 널 생각해바쁜 하루의 순간 순간그 순간도 니가 보여모두 보여줄 순 없지만조금은 너도 느끼잖아늘 널 생각해 매일 널 생각해잠이 들어 꿈꾸는 순간도내 앞에 웃는 그런 너를 생각해기억나내가 처음 고백했던 그날멋진 이벤트도 없었지만날 받아준 널 내 가슴에 늘 지금처럼늘 널 생각해 그래 널 생각해바쁜 하루의 순간 순간그 순간도 니가 보여모두 보여줄 순 없지만조금은 너도 느끼잖아늘 널 생각해 매일 널 생각해잠이 들어 꿈꾸는 순간도내 앞에 웃는 그런 너를 생각해늘 널 생각해 그래 널 생각해우리 함께한 순간 순간그 순간이 소중해서말로 다 할수는 없지만조금씩 네게 보여줄게늘 난 생각해 매일 난 생각해이른 아침 잠에서 깨어나이 세상에서 가장 행복한 너를내 앞에 웃는 그런 널 보며 나는 사랑에 대한 사랑을 생각하고 있다LE 게임 보드 데스티니 그린 라이트 그린 라이트 레드 라이트 우 그린 라이트 그린 라이트 우 레드 라이트 우 그린 라이트 우 그린 라이트 우 그린 라이트 우 레드 라이트 우 레드 라이트 라이트 라이트 라이트 라이트 우 레드 라이트 라이트 라이트 라이트 라이트 라이트 라이트 우 레드 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 레드 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트 라이트라이트 라이트 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 라이트 인 더 그린 라이트 인 더 그린 라이트 라이트 라이트 라이트 라이트 인 더 그린 라이트 인 더 그린 라이트 라이트 라이트 라이트 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더 그린 라이트 인 더,0
 만남이란 상상만으로도눈부신 낭만의 시작한 잔의 진한 설레임에향기가 온 몸으로 퍼지는환상의 시간슬며시 두 볼이 붉어진연인들이 단풍 잎새 처럼 느껴질쓸쓸함이란 씨앗에 핀사랑들이 무르익는 계절의 소식마음에 번지는 흥분과또 넘치는 기쁨에뿜어지는 눈물들이며칠을 잠을 깨워또 깨워 밤 새워애 태워 해 봐도그리움 못 채워그저 끄적 편지만 몇 글자보고 싶은 사람의 얼굴만자꾸 자꾸 떠 오르네 떠 오르네 혼자 보다 외로움 보다둘의 행복함 워 어어어낮과 밤은 사라지는사랑의 기적 열과 성과 진심으로 전한사랑의 결과는기분 좋은 변화로믿음이라는 굳은 살이 박히고더 아끼고픈 욕심에 푹 빠지고살기좋은 이 삶이란 이야기만지나칠 만큼 입에 맴돌아달콤한 말 보다사소함을 챙길 때맺는 두 사람의 교감아주 자주아픈 말을 낳는질투가 주는 실수는비뚤어진 입을 길 들여이해하기 인정하기를기억하고 실천하길넓은 가슴이 즐겨 먹는사랑은 맛있어달 빛 젖은 햇살 머금은세상의 선물 워 어어어지켜줄께 아껴줄께영원의 주문 값진 사랑 반쪽을 갈라서로 나누어언제나 가슴에 품고서모든 순간 함께해웃음이 번지고행복함은 넘치고 기쁨도 커지고 사랑은 맛있어달 빛 젖은 햇살 머금은세상의 선물 워 어어어지켜줄께 아껴줄께영원의 주문 값진 사랑 반쪽을 갈라서로 나누어언제나 가슴에 품고서모든 순간 함께해오늘밤 나는 너를 사랑해,0
장난스러운 너의 속삭임내마음을 알아차린듯신기루 같은 사랑의 유혹 너에게 나를가둬둘수 있도록 널향한 나의 소원이란 사랑이란걸그대만의 기적이란훔쳐볼순 없는지 달콤한 사랑이여그대는 잔인한 사랑이여그대는 나 아닌 다른 사람 에게도늘 보란 듯 눈길 주더니어느새 너의 황금화살에 너에게 나를 가둬둘수 있도록 널향한 나의 소원이란 사랑이란걸그대만의 기적이란훔쳐볼 순 없는지 달콤한 사랑이여그대는 잔인한 사랑이여그대는 달콤한 사랑이여그대는 잔인한 사랑이여그대는 너에게 나를 가둬둘수 있도록 널향한 나의 소원이란 사랑이란걸 너에게 나를 가둬둘수 있도록 널향한 나의 소원이란 사랑이란걸장난스러운 너의 속삭임내 마음을 알아 차린 듯신기루 같은 사랑의 유혹 저스트 워너 폴 인 러브 그래 그래 모든 것이 러브 저스트 워너 폴 인 러브 그래 너는 나를 새로운 기분으로 만들어 모두가 이 노래를 지금 당장 불러줘 너는 나를 새로운 기분으로 만들어줘,0
